IndicatorID	IndicatorDesc	Source	Unit	Period	Region	Sex	AgeGroup	YearsOfSchooling	Occupation	Value	FN
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2009	Pal	Males	10-17	All	All	6.4	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2010	Pal	Males	10-17	All	All	6.3	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2011	Pal	Males	10-17	All	All	7.5	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2012	Pal	Males	10-17	All	All	7.5	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2013	Pal	Males	10-17	All	All	6.5	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2014	Pal	Males	10-17	All	All	7	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2015	Pal	Males	10-17	All	All	8.5	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2016	Pal	Males	10-17	All	All	7.4	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2017	Pal	Males	10-17	All	All	6.6	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2000	Pal	Females	10-17	All	All	0.7	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2001	Pal	Females	10-17	All	All	0.2	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2002	Pal	Females	10-17	All	All	0.3	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2003	Pal	Females	10-17	All	All	0.6	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2004	Pal	Females	10-17	All	All	0.4	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2005	Pal	Females	10-17	All	All	0.6	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2006	Pal	Females	10-17	All	All	1.4	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2007	Pal	Females	10-17	All	All	1.3	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2008	Pal	Females	10-17	All	All	1	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2009	Pal	Females	10-17	All	All	0.8	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2010	Pal	Females	10-17	All	All	1.1	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2011	Pal	Females	10-17	All	All	0.8	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2012	Pal	Females	10-17	All	All	0.6	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2013	Pal	Females	10-17	All	All	0.3	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2014	Pal	Females	10-17	All	All	0.3	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2015	Pal	Females	10-17	All	All	0.4	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2016	Pal	Females	10-17	All	All	0.3	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2017	Pal	Females	10-17	All	All	0.1	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2000	Pal	Both	10-14	All	All	1.7	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2001	Pal	Both	10-14	All	All	0.5	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2002	Pal	Both	10-14	All	All	0.5	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2003	Pal	Both	10-14	All	All	1.2	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2004	Pal	Both	10-14	All	All	1	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2005	Pal	Both	10-14	All	All	1.3	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2006	Pal	Both	10-14	All	All	2.9	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2007	Pal	Both	10-14	All	All	3.1	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2008	Pal	Both	10-14	All	All	2.4	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2009	Pal	Both	10-14	All	All	2.1	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2010	Pal	Both	10-14	All	All	2.3	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2011	Pal	Both	10-14	All	All	2.2	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2012	Pal	Both	10-14	All	All	2.1	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2013	Pal	Both	10-14	All	All	1.5	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2014	Pal	Both	10-14	All	All	1.6	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2015	Pal	Both	10-14	All	All	2	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2016	Pal	Both	10-14	All	All	1.7	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2017	Pal	Both	10-14	All	All	1.2	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2000	Pal	Both	15-17	All	All	9.9	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2001	Pal	Both	15-17	All	All	5.7	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2002	Pal	Both	15-17	All	All	3.9	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2003	Pal	Both	15-17	All	All	5.6	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2004	Pal	Both	15-17	All	All	4.7	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2005	Pal	Both	15-17	All	All	5.7	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2006	Pal	Both	15-17	All	All	7.3	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2007	Pal	Both	15-17	All	All	7.2	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2008	Pal	Both	15-17	All	All	6.3	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2009	Pal	Both	15-17	All	All	6.4	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2010	Pal	Both	15-17	All	All	6.1	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2011	Pal	Both	15-17	All	All	7.5	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2012	Pal	Both	15-17	All	All	7.7	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2013	Pal	Both	15-17	All	All	7	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2014	Pal	Both	15-17	All	All	7.5	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2015	Pal	Both	15-17	All	All	9	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2016	Pal	Both	15-17	All	All	7.8	* Chlidern aged 10-17 years
8.7.1	Proportion and number of children aged 5-17 years engaged in child labour, by sex and age	Labour Force Survey (LFS)	percentage	2017	Pal	Both	15-17	All	All	7.2	* Chlidern aged 10-17 years
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2000	Pal	Both	All	All	All	1.104546087	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2002	Pal	Both	All	All	All	0.283140222	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2007	Pal	Both	All	All	All	3.695121508	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2009	Pal	Both	All	All	All	2.427189676	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2010	Pal	Both	All	All	All	2.767326744	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2011	Pal	Both	All	All	All	2.060463347	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2012	Pal	Both	All	All	All	2.892012873	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2013	Pal	Both	All	All	All	2.240469247	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2014	Pal	Both	All	All	All	2.860349492	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2015	Pal	Both	All	All	All	1.902282806	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2009	West Bank	Both	All	All	All	2.99409431	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2012	West Bank	Both	All	All	All	3.305392459	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2009	Gaza	Both	All	All	All	0.637034495	
8.9.1	Tourism direct GDP as a proportion of total GDP and in growth rate	Tourism Activity Survey (TAS)	percentage	2012	Gaza	Both	All	All	All	1.567339301	
8.9.2	Number of jobs in tourism industries as a proportion of total jobs and growth rate of jobs, by sex	Tourism Activity Survey (TAS)	Unit	2000	Pal	Both	All	All	All	5378	
8.9.2	Number of jobs in tourism industries as a proportion of total jobs and growth rate of jobs, by sex	Tourism Activity Survey (TAS)	Unit	2002	Pal	Both	All	All	All	2601	
8.9.2	Number of jobs in tourism industries as a proportion of total jobs and growth rate of jobs, by sex	Tourism Activity Survey (TAS)	Unit	2007	Pal	Both	All	All	All	6144	
8.9.2	Number of jobs in tourism industries as a proportion of total jobs and growth rate of jobs, by sex	Tourism Activity Survey (TAS)	Unit	2009	Pal	Both	All	All	All	15576	
